rank,regionId,name,pixels,countryId
80,91912,Dijon #8,43623957,75
81,156827,Viña del Mar #6,43297307,44
82,88325,Gent #3,43172133,21
83,87307,Köln #2,42715668,82
84,104385,Osaka #1,42422736,110
85,145602,Belo Horizonte #1,42216008,31
86,88859,Katowice #2,42001140,175
87,100647,İzmir #3,41985277,230
88,115312,León de los Aldama #4,41728334,140
89,77082,Stockholm #6,41241989,214
90,106801,Gaza #1,41041001,168
91,123529,San José #1,41026397,52
92,153755,Coquimbo #160,40827419,44
93,87818,Köln #4,40766910,82
94,107314,Gaza #2,40761991,168
95,103879,Yokohama #1,40550953,110
96,87306,Köln #1,40457718,82
97,123286,Takeo #2,40364784,38
98,115822,Tonalá #1,39937464,140
99,89861,Marne La Vallée #3,39830299,75
100,123799,Cần Thơ #1,39453360,242
101,128148,Cali #2,39340842,48
102,76076,Saint Petersburg #18,39233818,181
103,98051,Barcelona #2,38963787,209
104,139922,Callao #5,38385714,172
105,127637,Ibagué #2,38107965,48
106,90382,Stuttgart #7,37880195,82
107,123289,Biên Hòa #3,37859882,242
108,96515,Andorra la Vella #1,37775888,5
109,97540,Terrassa #4,37656398,209
110,105779,Irbid #1,37457995,112
111,127125,Pereira #1,37264886,48
112,82229,Zelenograd #4,37238764,181
113,156829,Santiago #8,37197381,44
114,97554,Rome #3,37167648,108
115,99238,Beijing #1,37158331,45
116,99584,Valencia #6,37124528,209
117,104536,Los Angeles #1,36936028,235
118,87815,Brussels #2,36848143,21
119,158363,Talca #4,36645957,44
120,111729,Saltillo #4,36377714,140
121,127127,Tunja #2,36235780,48
122,95499,Nice #2,36174976,75
123,158385,Montevideo #5,36174744,237
124,142493,Puno #9,36089217,172
125,155306,Santa Fe #16,36072557,10
126,148158,Campinas #2,36000356,31
127,113776,San Luis Potosí #1,35540610,140
128,97412,Chicago #7,35534000,235
129,150202,Curitiba #1,35427276,31
130,156319,Mendoza #4,35412583,10
131,101623,Sevilla #5,35324565,209
132,105562,Tijuana #1,35247083,140
133,132751,Guayaquil #4,35231561,63
134,104290,Kabul #1,34865600,1
135,90897,Munich #4,34856451,82
136,96008,Marseille #7,34372913,75
137,93447,Lyon #5,34365941,75
138,143007,Oruro #2,34306651,26
139,88861,Kraków #4,34046961,175
140,159898,Chillán #2,33965896,44
141,102138,Málaga #3,33930692,209
142,148671,São José dos Campos #2,33858802,31
143,99578,Toledo #1,33810716,209
144,101301,Goyang-si #1,33713382,207
145,109422,Delhi #1,33428525,101
146,157868,Merlo #2,33331232,10
147,88326,Brussels #3,33326500,21
148,143003,Arequipa #14,33248028,172
149,112451,Riyadh #15,33038662,194
150,127638,Ibagué #3,33007740,48
151,115821,Zapopan #9,32926514,140
152,115825,Santiago de Querétaro #5,32765708,140
153,148159,São José dos Campos #1,32684463,31
154,86303,Praga Południe #2,32626851,175
155,106601,Ciudad Juárez #9,32609475,140
156,126101,Medellín #7,32569463,48
157,102332,Matsue #11,32443983,110
158,89859,Paris #3,32384649,75
159,90904,Vienna #4,32357256,14
160,103232,Erbil #5,32195486,104
161,85780,Berlin #7,32050053,82
162,102649,Málaga #5,32031345,209
163,146119,Serra #3,32025696,31
164,123552,Valencia #2,31827972,241
165,149182,Santos #1,31780668,31
166,115827,Nicolás Romero #1,31748202,140
167,88845,Wiesbaden #6,31690029,82
168,114289,San Luis Potosí #3,31524850,140
169,116338,Morelia #4,31472970,140
170,86791,Rotterdam #3,31395496,153
171,157358,Buenos Aires #2,31379341,10
172,149156,Salta #5,31327975,10
173,149181,Sorocaba #2,31279732,31
174,127128,Tunja #3,31182096,48
175,91917,Zürich #4,31139022,215
176,102287,Xining #9,30844989,45
177,96110,Almaty #6,30796622,113
178,115828,Pachuca de Soto #3,30790985,140
179,157872,Montevideo #1,30764187,237
180,100608,Alicante #1,30650446,209
181,81719,Elektrostal’ #1,30496233,181
182,84751,Hamburg #5,30448157,82
183,91916,Zürich #3,30336198,215
184,115826,Santiago de Querétaro #6,30324318,140
185,150195,Ciudad del Este #8,30274234,171
186,123030,Barranquilla #20,30246878,48
187,103880,Ichihara #1,30183110,110
188,102719,Erbil #2,30161536,104
189,157656,Sydney #19,30129868,13
190,127640,Bogotá #2,30085804,48
191,101459,San Jose #1,30083350,235
192,99119,Ankara #4,29983593,230
193,163993,Puerto Montt #11,29893742,44
194,91902,Nantes #9,29879566,75
195,143519,Tacna #4,29847129,172
196,98602,Bursa #2,29702751,230
197,89865,Metz #3,29696061,75
198,139410,Callao #2,29561427,172
199,104537,Anaheim #1,29558042,235
200,116162,Uruma #117,29523980,110
201,113537,Dhaka #1,29520709,18
202,96009,Marseille #8,29511709,75
203,150203,Colombo #3,29475395,31
204,123800,Vũng Tàu #1,29350900,242
205,115001,Jeddah #13,29346580,194
206,156314,Valparaíso #55,29342115,44
207,101119,Murcia #5,29289521,209
208,103864,Busan #1,29262119,207
209,103874,Kyoto #4,29252522,110
210,91915,Basel #2,29213229,215
211,38595,Ilulissat #2241,29142538,86
212,94236,Anchorage #9956,29130955,235
213,88853,Prague #5,28984502,57
214,136848,Trujillo #7,28909051,172
215,123553,Petare #2,28855698,241
216,98036,Porto #3,28688035,176
217,93959,Lyon #6,28584734,75
218,161448,Bahía Blanca #22,28547151,10
219,100595,Lisbon #3,28534118,176
220,87819,Köln #5,28403586,82
221,151204,San Miguel de Tucumán #17,28399882,10
222,84264,Minsk #10,28354601,20
223,102855,Ōta #1,28340465,110
224,95995,Santander #9,28316684,209
225,151739,Florianópolis #5,28261500,31
226,136911,Recife #1,28211898,31
227,89353,Metz #1,28208454,75
228,90878,Rennes #6,28196862,75
229,144034,Cochabamba #6,28099380,26
230,86795,Münster #4,27954246,82
231,132239,Guayaquil #2,27954159,63
232,116856,Veracruz #18,27865737,140
233,87314,Halle (Saale) #5,27762148,82
234,88327,Brussels #4,27708887,21
235,95996,Bilbao #9,27601656,209
236,90377,Nancy #1,27500597,75
237,90884,Paris #6,27496942,75
238,93961,Genève #9,27453459,215
239,156331,Rosario #7,27415345,10
240,94471,Saint-Étienne #3,27395492,75
241,90371,Saint-Quentin-en-Yvelines #1,27358625,75
242,103160,Tangier #3,27311282,147
243,87812,Lille #2,27287756,75
244,121231,Bangkok #1,27228628,220
245,154789,Córdoba #18,27225138,10
246,101154,Athens #9,27220883,85
247,131726,Portoviejo #1,27184406,63
248,93448,Genève #6,27087581,215
249,116119,Thanh Hóa #2,27085760,242
250,104695,Rabat #1,26981694,147
251,175276,Stanley #309,26840031,71
252,89869,Stuttgart #3,26776469,82
253,87817,Köln #3,26759582,82
254,116120,Haiphong #2,26747801,242
255,105206,Casablanca #9,26710529,147
256,88324,Lille #3,26708982,75
257,89868,Karlsruhe #4,26643380,82
258,81797,Krasnoyarsk #83,26623111,181
259,139412,Huancayo #9,26621430,172
260,86292,Berlin #10,26592002,82
261,114799,León de los Aldama #1,26578636,140
262,29309,Yellowknife #2853,26542451,40
263,119427,San Pedro Sula #1,26524036,97
264,83319,Novosibirsk #79,26469611,181
265,125593,Cúcuta #5,26401876,48
266,154296,Porto Alegre #5,26385887,31
267,157356,José C. Paz #4,26369768,10
268,159896,Talcahuano #511,26337356,44
269,157339,Valparaíso #68,26330133,44
270,106304,Najaf #1,26322598,104
271,115313,Santiago de Querétaro #3,26314446,140
272,108643,Hermosillo #22,26300999,140
273,92426,Lausanne #1,26281215,215
274,120962,San Salvador #1,26248945,65
275,119934,Quetzaltenango #1,26247889,90
276,86812,Łódź #6,26238391,175
277,160943,Mar del Plata #14,26236581,10
278,147651,Nova Iguaçu #1,26235310,31
279,106291,Amman #1,26228697,112
280,157851,Rancagua #1,26198137,44
281,80727,Yekaterinburg #11,26185730,181
282,82231,Lyubertsy #1,26149849,181
283,98556,Ciudad Lineal #2,26132308,209
284,105279,Baghdad #1,25933751,104
285,138421,Sinop #32,25885684,31
286,97539,Barcelona #1,25831376,209
287,130452,Singapore #1,25766048,199
288,161231,Melbourne #17,25714479,13
289,140436,Huancayo #18,25663427,172
290,140954,Cusco #17,25641198,172
291,116854,Puebla #3,25453355,140
292,119936,Guatemala City #1,25445232,90
293,98089,Bağcılar #1,25428104,230
294,123285,Takeo #1,25398754,38
295,92427,Bern #1,25366831,215
296,135576,Jakarta #1,25349788,102
297,143520,Oruro #5,25290055,26
298,100096,Valencia #9,25269126,209
299,148157,Campinas #1,25266825,31
300,157655,Sydney #18,25130560,13
301,157871,La Plata #1,25116036,10
302,158383,Montevideo #3,25044295,237
303,93966,Milan #3,25032600,108
304,130195,Pasto #5,25028686,48
305,116343,Veracruz #13,25000808,140
306,91961,Rostov-na-Donu #4,24960153,181
307,94748,Anchorage #9988,24948682,235
308,86287,Hannover #3,24899046,82
309,135823,Chiclayo #11,24893038,172
310,95998,Pamplona #1,24888739,209
311,120961,Santa Ana #2,24873203,65
312,94494,Belgrade #4,24835843,196
313,142524,Brasília #2,24829164,31
314,88348,Kraków #1,24819425,175
315,90380,Karlsruhe #5,24782634,82
316,89345,Rouen #5,24777117,75
317,89357,Stuttgart #1,24727030,82
318,105320,Rawalpindi #1,24707609,166
319,115329,Mérida #56,24634814,140
320,121990,Managua #4,24629628,156
321,149667,Salta #9,24598481,10
322,86291,Berlin #9,24577380,82
323,86280,Amsterdam #4,24553520,153
324,102838,Daejeon #2,24541302,207
325,87910,Astana #27,24493079,113
326,116855,Veracruz #17,24477416,140
327,90891,Strasbourg #4,24461777,75
328,136606,Depok #3,24294584,102
329,101819,Pohang #1,24257305,207
330,140490,Salvador #2,24245598,31
331,91442,Zaporizhzhya #1,24219022,232
332,105591,Dallas #1,24207749,235
333,119194,Huế #7,24146495,242
334,87297,London #3,24109070,234
335,90418,Dnipro #2,24092033,232
336,115095,Bắc Giang #1,24068806,242
337,84733,Manchester #1,24050636,234
338,175277,Stanley #310,24047540,71
339,128659,Cali #3,24016309,48
340,120219,Quảng Ngãi #6,24009288,242
341,91918,Sankt Gallen #2,24007725,215
342,93446,Saint-Étienne #1,23999117,75
343,114798,Zapopan #4,23950439,140
344,104256,Kirkuk #4,23928570,104
345,100083,Lisbon #1,23867044,176
346,81215,Nizhniy Novgorod #53,23807694,181
347,146114,Betim #3,23790377,31
348,144038,Santa Cruz de la Sierra #24,23788847,26
349,90905,Bratislava #2,23763382,201
350,86318,Homyel' #17,23749431,20
351,109162,Chihuahua #10,23725984,140
352,88844,Wiesbaden #5,23711662,82
353,150707,Foz do Iguaçu #2,23670544,31
354,103878,Shizuoka #2,23615714,110
355,82776,Chelyabinsk #7,23614822,181
356,89862,Marne La Vallée #4,23578097,75
357,85779,Berlin #6,23562778,82
358,99631,Ankara #6,23554561,230
359,89360,Fürth #1,23501447,82
360,86279,Amsterdam #3,23420407,153
361,112557,Taipei #2,23341385,217
362,84750,Hamburg #4,23323698,82
363,124310,Rạch Giá #4,23262118,242
364,94464,Bordeaux #10,23250251,75
365,87838,Radom #4,23202113,175
366,87823,Erfurt #3,23201029,82
367,127126,Ibagué #1,23200936,48
368,148164,Itaboraí #2,23195537,31
369,114293,Tampico #2,23171529,140
370,107826,Beersheba #1,23163696,107
371,81717,Khimki #2,23163530,181
372,102195,Adana #5,23122540,230
373,102856,Utsunomiya #3,23091244,110
374,153272,Caxias do Sul #7,23057748,31
375,117143,Vinh #1,22994305,242
376,87828,Dresden #6,22977296,82
377,89856,Caen #4,22872847,75
378,94513,Sevastopol #4,22863006,232
379,146077,Iquique #10,22748328,44
380,88884,Kharkiv #4,22740138,232
381,101178,Diyarbakır #4,22729467,230
382,76075,Saint Petersburg #17,22671472,181
383,104384,Himeji #3,22635857,110
384,116341,Poza Rica de Hidalgo #5,22590399,140
385,124822,Cà Mau #2,22587920,242
386,158894,La Plata #3,22542024,10
387,69303,Nuuk #75,22514185,86
388,86797,Hannover #4,22500597,82
389,104388,Hamamatsu #2,22463455,110
390,157852,Rancagua #2,22452765,44
391,98456,Queens #1,22429325,235
392,139925,Huancayo #15,22397990,172
393,100275,Pyongyang #1,22376191,161
394,161433,Temuco #8,22354740,44
395,131729,Ambato #2,22299792,63
396,128152,Villavicencio #3,22238966,48
397,144540,Tacna #11,22237568,172
398,90892,Karlsruhe #6,22207732,82
399,88347,Katowice #1,22197685,175
400,98050,Lleida #5,22197232,209
401,158372,Santa Rosa #1,22159416,10
402,105402,Fukuoka #4,22150738,110
403,123041,Caracas #1,22121044,241
404,114287,Aguascalientes #2,22113234,140
405,120448,Villa Nueva #2,22108745,90
406,87827,Dresden #5,22037562,82
407,160410,Los Ángeles #1,22025836,44
408,89356,Karlsruhe #2,21962523,82
409,151227,Joinville #4,21952608,31
410,86286,Hannover #2,21951331,82
411,99750,Beijing #2,21912599,45
412,114797,Zapopan #3,21894379,140
413,114805,Tampico #3,21890926,140
414,108152,Houston #5,21875831,235
415,86284,Bremen #7,21869549,82
416,111217,Saltillo #2,21828372,140
417,175262,Río Gallegos #63,21822194,10
418,147650,Juiz de Fora #5,21788338,31
419,146258,Port Louis #9,21775372,138
420,148668,Itapetininga #2,21769820,31
421,85758,Birmingham #1,21736372,234
422,117890,Belize City #1,21690624,22
423,116337,Morelia #3,21662304,140
424,89866,Saarbrücken #2,21635044,82
425,105778,Haifa #5,21602454,107
426,128151,Villavicencio #2,21600450,48
427,111731,Reynosa #6,21589342,140
428,118391,Oaxaca #7,21573229,140
429,83739,Gdańsk #3,21571054,175
430,92938,Genève #5,21506644,215
431,131216,Quito #3,21479184,63
432,138898,Huacho #4,21456455,172
433,106103,Dallas #2,21396733,235
434,90373,Marne La Vallée #5,21391929,75
435,175278,Stanley #311,21375256,71
436,116335,Uruapan #2,21332772,140
437,158384,Montevideo #4,21268771,237
438,83729,Schwerin #1,21263589,82
439,96510,Pamplona #3,21261347,209
440,123798,Rạch Giá #2,21259001,242
441,96542,Pristina #2,21238225,116
442,95495,Marseille #3,21188367,75
443,89348,Paris #2,21179251,75
444,155295,San Juan #7,21145275,10
445,90874,Plymouth #33,21139540,234
446,91403,Freiburg #1,21123389,82
447,138420,Sinop #31,21114253,31
448,108153,Houston #6,21111139,235
449,92972,Odesa #9,21096335,232
450,81658,Glasgow #35,21067999,234
451,125592,Bucaramanga #2,21057185,48
452,96010,Nice #3,21056231,75
453,115823,Irapuato #1,21048391,140
454,90379,Strasbourg #2,21046113,75
455,111221,Reynosa #5,21009684,140
456,83280,Ufa #21,20998219,181
457,38596,Ilulissat #2242,20954643,86
458,97012,Braga #1,20929892,176
459,156318,Mendoza #3,20900380,10
460,93445,Clermont-Ferrand #7,20849794,75
461,91903,Nantes #10,20843303,75
462,116342,Xalapa de Enríquez #3,20807993,140
463,93778,Portland #2,20776572,235
464,158380,Merlo #5,20756674,10
465,87814,Brussels #1,20755474,21
466,86297,Poznań #12,20746863,175
467,158875,Talca #6,20740922,44
468,88864,Rzeszów #2,20734958,175
469,117405,Santo Domingo #1,20720064,62
470,95992,Oviedo #35,20708232,209
471,90381,Stuttgart #6,20695233,82
472,152229,Santiago del Estero #10,20692504,10
473,95491,Toulouse #12,20692005,75
474,116631,Thanh Hóa #5,20687659,242
475,95515,Sarajevo #4,20683390,28
476,86794,Mülheim #1,20651658,82
477,106410,Nanjing #4,20633619,45
478,100596,Lisbon #4,20629450,176
479,99579,Toledo #2,20564307,209
480,80163,Riga #3,20558224,120
481,81206,Khimki #1,20557294,181
482,161946,Temuco #14,20554351,44
483,95989,Ourense #1,20538269,209
484,103352,Ulsan #1,20524194,207
485,101814,Wŏnju #2,20370218,207
486,92937,Genève #4,20357656,215
487,149668,Salta #10,20352887,10
488,95997,Bilbao #10,20326212,209
489,115311,León de los Aldama #3,20322550,140
490,143006,Puno #13,20310747,172
491,89349,Marne La Vallée #1,20277052,75
492,98914,Provo #5,20264108,235
493,160408,Concepción #1,20212482,44
494,87824,Erfurt #4,20198789,82
495,105747,Tripoli #9,20146514,124
496,97535,Zaragoza #7,20145387,209
497,109196,Orlando #3,20119681,235
498,99442,Wichita #4,20104813,235
499,86796,Münster #5,20103019,82
500,86840,Voronezh #5,20097847,181
501,94520,Krasnodar #11,20084958,181
502,115824,Morelia #1,20076336,140
503,140435,Callao #11,20069178,172
504,87328,Lublin #6,20061185,175
505,143522,Cochabamba #5,20052374,26
506,97411,Chicago #6,20047345,235
507,93449,Genève #7,20029235,215
508,122776,Biên Hòa #1,20000009,242
509,115314,Santiago de Querétaro #4,19997079,140
510,96066,Grozny #9,19949547,181
511,125082,Cúcuta #4,19944165,48
512,91219,Bellevue #1,19943204,235
513,133834,Fortaleza #134,19943143,31
514,90896,Munich #3,19898873,82
515,89346,Rouen #6,19897214,75
516,157341,Puente Alto #3,19884266,44
517,130705,Quito #2,19833208,63
518,121242,Buôn Ma Thuột #2,19822812,242
519,89858,Rouen #8,19822530,75
520,163480,Osorno #13,19810769,44
521,119935,Mixco #1,19801334,90
522,86792,Utrecht #1,19790032,153
523,90882,Le Mans #3,19787864,75
524,87825,Halle (Saale) #6,19787282,82
525,86317,Homyel' #16,19779262,20
526,103233,As Sulaymānīyah #2,19766007,104
527,124311,Sóc Trăng #1,19761770,242
528,156843,San Nicolás de los Arroyos #2,19757342,10
529,103881,Ichihara #2,19738442,110
530,93454,Monza #1,19720484,108
531,153785,Viamão #1,19720010,31
532,105268,Damascus #2,19681180,216
533,123287,Tân An #1,19676028,242
534,108333,Cairo #1,19661323,64
535,103231,Erbil #4,19611085,104
536,158874,Talca #5,19569830,44
537,115233,Honolulu #2102,19538944,235
538,112232,Culiacán #12,19457503,140
539,100089,Córdoba #1,19448847,209
540,85261,Bremen #3,19426879,82
541,96906,Detroit #1,19421471,235
542,99114,Bursa #4,19421261,230
543,96500,Santiago de Compostela #123,19419931,209
544,93965,Milan #2,19394488,108
545,98147,Tashkent #5,19364210,238
546,91904,Angers #3,19308786,75
547,100607,Murcia #2,19279080,209
548,76588,Saint Petersburg #22,19265102,181
549,87833,Wrocław #9,19260869,175
550,91440,Kryvyy Rih #8,19238180,232
551,152251,Florianópolis #12,19224169,31
552,89354,Saarbrücken #1,19205951,82
553,91406,Sankt Gallen #1,19185045,215
554,86288,Magdeburg #6,19178258,82
555,95376,Toronto #2,19167440,40
556,156826,Valparaíso #62,19157556,44
557,91388,Nantes #1,19142484,75
558,153783,Porto Alegre #1,19140891,31
559,88862,Tarnów #1,19121448,175
560,94332,Minneapolis #30,19038809,235
561,85245,Stoke-on-Trent #1,19030146,234
562,124041,San José #3,18994102,52
563,86285,Bremen #8,18972776,82
564,122777,Biên Hòa #2,18951195,242
565,159386,Chillán #1,18944288,44
566,86793,Eindhoven #1,18940563,153
567,104387,Toyohashi #1,18926758,110
568,93463,Zagreb #2,18904683,53
569,90934,Donetsk #2,18900270,232
570,88333,Wiesbaden #4,18893384,82
571,97019,Burgos #2,18880279,209
572,99068,Madrid #5,18817634,209
573,120236,Caloocan City #1,18817435,173
574,103863,Changwon #1,18795414,207
575,76068,Helsinki #7,18789516,74
576,93848,Montréal #3,18767853,40
577,91932,Budapest #6,18764789,99
578,91913,Besançon #3,18742793,75
579,90930,Dnipro #4,18726218,232
580,101302,Chuncheon #1,18711702,207
581,149183,Santos #2,18703352,31
582,91914,Besançon #4,18701612,75
583,93960,Lyon #7,18701436,75
584,131727,Portoviejo #2,18680559,63
585,101300,Incheon #1,18646075,207
586,107313,Arīsh #3,18631259,64
587,103349,Jeonju #1,18606856,207
588,87308,Hamm #1,18604082,82
589,100600,Sevilla #1,18600541,209
590,87310,Kassel #2,18598346,82
591,103241,Tehran #3,18586272,103
592,119707,Quảng Ngãi #1,18580070,242
593,156848,Durazno #2,18574849,237
594,98603,Adapazarı #7,18570310,230
595,103743,Kirkuk #1,18549236,104
596,86701,Miquelon #65,18534018,189
597,101120,Murcia #6,18513593,209
598,96714,Sapporo #5,18507070,110
599,160409,Concepción #2,18492682,44
600,92415,Nantes #17,18488696,75
601,152026,Brisbane #5,18483361,13
602,104381,Hiroshima #4,18483161,110
603,91443,Zaporizhzhya #2,18478365,232
604,169113,Coyhaique #69,18473382,44
605,151196,Copiapó #17,18423128,44
606,136090,Bandung #2,18409103,102
607,89372,Kraków #5,18390720,175
608,99136,Yerevan #2,18390373,11
609,84776,Minsk #13,18366411,20
610,88331,Köln #8,18362730,82
611,84219,Blackpool #3,18348551,234
612,121232,Bangkok #2,18346112,220
613,86189,Miquelon #60,18343902,189
614,139413,Huancayo #10,18319405,172
615,95494,Montpellier #6,18315530,75
616,99066,Madrid #3,18308124,209
617,127636,Armenia #1,18300405,48
618,89373,Kraków #6,18293658,175
619,87813,Gent #2,18265403,21
620,126614,Manizales #2,18257881,48
621,126105,Piedecuesta #1,18247663,48
622,103242,Tehran #4,18227913,103
623,102325,Cheonan #1,18201845,207
624,81722,Vladimir #4,18188976,181
625,101458,Sunnyvale #1,18180866,235
626,115094,Thái Nguyên #1,18150194,242
627,85260,Bremen #2,18147495,82
628,103351,Daegu #3,18141324,207
629,120237,Quezon City #1,18107385,173
630,87362,Saratov #17,18099517,181
631,85274,Bydgoszcz #4,18066132,175
632,77092,Tallinn #4,18065125,68
633,90424,Luhansk #9,18052626,232
634,108151,Houston #4,18044256,235
635,150715,Joinville #2,18044181,31
636,89682,Vancouver #215,18019008,40
637,115606,Việt Trì #1,17990446,242
638,85772,Bremen #4,17965709,82
639,104372,Mokpo #9,17964861,207
640,92462,Mykolayiv #3,17957355,232
641,87292,Bristol #3,17952896,234
642,85320,Samara #10,17939620,181
643,90370,Rouen #10,17937533,75
644,87832,Wrocław #8,17906370,175
645,122778,Phan Thiết #1,17895574,242
646,87304,Eindhoven #2,17871295,153
647,155822,Paysandú #2,17861375,237
648,83230,Kaliningrad #12,17804144,181
649,148160,Taubaté #1,17789644,31
650,90935,Makiivka #1,17766839,232
651,90883,Saint-Quentin-en-Yvelines #2,17765793,75
652,84734,Sheffield #1,17756532,234
653,161618,Tôlanaro #271,17755490,129
654,111246,Miami #1,17754297,235
655,107437,Shanghai #8,17751107,45
656,115000,Jeddah #12,17680728,194
657,102139,Málaga #4,17660152,209
658,96619,Bishkek #31,17636561,118
659,151725,Corrientes #2,17625802,10
660,148161,Angra dos Reis #1,17624380,31
661,93439,Nantes #28,17614314,75
662,90903,Vienna #3,17590724,14
663,91905,Le Mans #5,17582050,75
664,160921,Temuco #3,17563297,44
665,90366,Rennes #2,17532662,75
666,100947,Oakland #1,17505437,235
667,31010,Longyearbyen #2301,17502728,213
668,148675,Rio de Janeiro #3,17474511,31
669,147139,Juiz de Fora #3,17463027,31
670,87836,Łódź #12,17455639,175
671,84732,Liverpool #1,17451020,234
672,109802,Las Palmas de Gran Canaria #19,17433158,209
673,98077,Tirana #4,17430338,2
674,87293,Bristol #4,17415734,234
675,136609,Surabaya #15,17410251,102
676,123035,Maracaibo #2,17407584,241
677,85247,Nottingham #1,17403130,234
678,86282,Enschede #2,17394846,153
679,133264,Cuenca #3,17383814,63
680,76048,Oslo #4,17376854,164
681,144541,Tacna #12,17373995,172
682,131218,Quito #5,17373249,63
683,103861,Gwangju #1,17366550,207
684,175275,Stanley #308,17360148,71
685,150708,Foz do Iguaçu #3,17356967,31
686,91405,Zürich #2,17350212,215
687,87320,Wrocław #4,17344878,175
688,98548,Porto #5,17343462,176
689,136091,Cirebon #2,17336900,102
690,99628,Eskişehir #5,17320886,230
691,103876,Hamamatsu #1,17289684,110
692,96580,Makhachkala #14,17258851,181
693,157467,Cape Town #282,17235348,205
694,123528,Alajuela #3,17223815,52
695,120447,Villa Nueva #1,17202486,90
696,102206,Mosul #1,17171536,104
697,108338,Aqaba #1,17153434,112
698,123797,Rạch Giá #1,17145879,242
699,144037,Santa Cruz de la Sierra #23,17133192,26
700,154267,Coquimbo #171,17127775,44
701,31009,Longyearbyen #2300,17106861,213
702,83236,Vilnius #5,17098542,126
703,144035,Sacaba #4,17088870,26
704,120449,Santa Ana #1,17072502,65
705,151740,Florianópolis #6,17066314,31
706,102150,Tizi Ouzou #3,17048734,3
707,90901,Linz #6,17015511,14
708,162456,Valdivia #162,16995878,44
709,86702,Miquelon #66,16985508,189
710,130704,Quito #1,16922035,63
711,88865,Lviv #7,16903789,232
712,160942,Mar del Plata #13,16895356,10
713,128913,Kuala Lumpur #1,16891604,131
714,120228,Wanning #35,16881724,45
715,95014,Bucharest #4,16880922,180
716,131772,Belém #2,16875760,31
717,80222,Tyumen #73,16875689,181
718,144551,Santa Cruz de la Sierra #33,16816216,26
719,158362,Talca #3,16805278,44
720,135577,Jakarta #2,16800672,102
721,29310,Yellowknife #2854,16769387,40
722,88328,Liège #1,16769292,21
723,128661,Neiva #1,16748613,48
724,174765,Stanley #286,16735363,71
725,97021,Logroño #1,16731454,209
726,122266,Buôn Ma Thuột #6,16731095,242
727,89897,Vinnytsya #7,16705356,232
728,87808,Brighton #1,16699302,234
