rank,regionId,name,pixels,countryId
58,114595,Shenzhen #2,54382295,45
59,115310,Zapopan #7,52357123,140
60,106803,Jerusalem #3,51838611,107
61,105280,Baghdad #2,51822084,104
62,103744,Kirkuk #2,51629924,104
63,111218,Ciudad Apodaca #2,51313505,140
64,98052,Barcelona #3,50022766,209
65,156316,Santiago #5,49798647,44
66,98555,Madrid #2,49592369,209
67,153784,Porto Alegre #2,49320898,31
68,139924,Huancayo #14,47792620,172
69,88860,Kraków #3,47118661,175
70,97027,Terrassa #1,46392038,209
71,87296,London #2,46267801,234
72,86836,Kursk #7,46254467,181
73,102136,Sevilla #9,45549361,209
74,115608,Haiphong #1,45235662,242
75,150191,Asunción #11,45192449,171
76,99987,Washington #2,44831372,235
77,139411,Lima #1,44281699,172
78,103368,Chiba #1,44193976,110
79,91912,Dijon #8,43925498,75
80,156827,Viña del Mar #6,43798742,44
81,148162,Volta Redonda #1,43668073,31
82,88325,Gent #3,43331203,21
83,87307,Köln #2,43292137,82
84,104385,Osaka #1,42718794,110
85,145602,Belo Horizonte #1,42486431,31
86,88859,Katowice #2,42391999,175
87,100647,İzmir #3,42391841,230
88,115312,León de los Aldama #4,41984978,140
89,77082,Stockholm #6,41377869,214
90,87818,Köln #4,41231410,82
91,153755,Coquimbo #160,41194475,44
92,123529,San José #1,41172654,52
93,106801,Gaza #1,41156539,168
94,107314,Gaza #2,41032575,168
95,103879,Yokohama #1,40888747,110
96,87306,Köln #1,40703617,82
97,123286,Takeo #2,40456824,38
98,115822,Tonalá #1,40339806,140
99,89861,Marne La Vallée #3,39933037,75
100,98051,Barcelona #2,39665530,209
101,123799,Cần Thơ #1,39609582,242
102,128148,Cali #2,39561779,48
103,76076,Saint Petersburg #18,39448784,181
104,139922,Callao #5,38483182,172
105,127637,Ibagué #2,38412656,48
106,90382,Stuttgart #7,38188656,82
107,123289,Biên Hòa #3,37990086,242
108,97540,Terrassa #4,37871482,209
109,96515,Andorra la Vella #1,37814916,5
110,105779,Irbid #1,37622362,112
111,82229,Zelenograd #4,37569364,181
112,97554,Rome #3,37486420,108
113,127125,Pereira #1,37449184,48
114,99238,Beijing #1,37313012,45
115,156829,Santiago #8,37282889,44
116,99584,Valencia #6,37196169,209
117,104536,Los Angeles #1,37162583,235
118,104290,Kabul #1,37140512,1
119,87815,Brussels #2,37106321,21
120,158363,Talca #4,36882592,44
121,111729,Saltillo #4,36585207,140
122,142493,Puno #9,36549214,172
123,127127,Tunja #2,36401213,48
124,158385,Montevideo #5,36398503,237
125,95499,Nice #2,36264617,75
126,155306,Santa Fe #16,36141932,10
127,148158,Campinas #2,36067256,31
128,97412,Chicago #7,35771618,235
129,113776,San Luis Potosí #1,35763901,140
130,150202,Curitiba #1,35573250,31
131,105562,Tijuana #1,35551925,140
132,156319,Mendoza #4,35539226,10
133,101623,Sevilla #5,35424862,209
134,132751,Guayaquil #4,35369927,63
135,90897,Munich #4,35067881,82
136,88861,Kraków #4,34754668,175
137,96008,Marseille #7,34555121,75
138,93447,Lyon #5,34547493,75
139,102138,Málaga #3,34498205,209
140,143007,Oruro #2,34464246,26
141,159898,Chillán #2,34163127,44
142,101301,Goyang-si #1,34058673,207
143,148671,São José dos Campos #2,33971281,31
144,99578,Toledo #1,33908470,209
145,157868,Merlo #2,33586368,10
146,109422,Delhi #1,33557364,101
147,88326,Brussels #3,33518545,21
148,143003,Arequipa #14,33386148,172
149,127638,Ibagué #3,33314572,48
150,115821,Zapopan #9,33224282,140
151,103232,Erbil #5,33177917,104
152,112451,Riyadh #15,33151828,194
153,86303,Praga Południe #2,32887792,175
154,106601,Ciudad Juárez #9,32878817,140
155,102332,Matsue #11,32869687,110
156,115825,Santiago de Querétaro #5,32842733,140
157,148159,São José dos Campos #1,32812627,31
158,126101,Medellín #7,32646505,48
159,90904,Vienna #4,32627795,14
160,89859,Paris #3,32539550,75
161,85780,Berlin #7,32330410,82
162,146119,Serra #3,32297639,31
163,102649,Málaga #5,32124521,209
164,88845,Wiesbaden #6,32114894,82
165,149182,Santos #1,32000774,31
166,123552,Valencia #2,31996208,241
167,115827,Nicolás Romero #1,31967538,140
168,149181,Sorocaba #2,31953971,31
169,114289,San Luis Potosí #3,31849467,140
170,116338,Morelia #4,31796718,140
171,86791,Rotterdam #3,31625845,153
172,149156,Salta #5,31588713,10
173,157358,Buenos Aires #2,31479068,10
174,127128,Tunja #3,31442593,48
175,91917,Zürich #4,31314149,215
176,150195,Ciudad del Este #8,31073468,171
177,102287,Xining #9,31019724,45
178,96110,Almaty #6,30974964,113
179,157872,Montevideo #1,30936138,237
180,115828,Pachuca de Soto #3,30912084,140
181,100608,Alicante #1,30743279,209
182,81719,Elektrostal’ #1,30676486,181
183,143519,Tacna #4,30600490,172
184,84751,Hamburg #5,30580871,82
185,115826,Santiago de Querétaro #6,30541121,140
186,91916,Zürich #3,30406521,215
187,102719,Erbil #2,30342632,104
188,103880,Ichihara #1,30328654,110
189,123030,Barranquilla #20,30310257,48
190,157656,Sydney #19,30256225,13
191,99119,Ankara #4,30223848,230
192,127640,Bogotá #2,30149724,48
193,101459,San Jose #1,30138038,235
194,94236,Anchorage #9956,30135217,235
195,163993,Puerto Montt #11,30122993,44
196,98602,Bursa #2,30086754,230
197,91902,Nantes #9,30027838,75
198,96009,Marseille #8,29874778,75
199,89865,Metz #3,29867098,75
200,104537,Anaheim #1,29701179,235
201,150203,Colombo #3,29654106,31
202,116162,Uruma #117,29628583,110
203,113537,Dhaka #1,29623431,18
204,139410,Callao #2,29596386,172
205,123800,Vũng Tàu #1,29566895,242
206,103874,Kyoto #4,29540150,110
207,115001,Jeddah #13,29508624,194
208,103864,Busan #1,29506161,207
209,156314,Valparaíso #55,29473007,44
210,101119,Murcia #5,29377937,209
211,91915,Basel #2,29353500,215
212,38595,Ilulissat #2241,29238866,86
213,88853,Prague #5,29166282,57
214,123553,Petare #2,29087566,241
215,136848,Trujillo #7,28937574,172
216,98036,Porto #3,28833457,176
217,100595,Lisbon #3,28786724,176
218,161448,Bahía Blanca #22,28761344,10
219,93959,Lyon #6,28723022,75
220,102855,Ōta #1,28679385,110
221,151204,San Miguel de Tucumán #17,28615750,10
222,87819,Köln #5,28598652,82
223,84264,Minsk #10,28575460,20
224,95995,Santander #9,28449136,209
225,151739,Florianópolis #5,28390674,31
226,136911,Recife #1,28381863,31
227,89353,Metz #1,28375249,75
228,90878,Rennes #6,28336647,75
229,86795,Münster #4,28259622,82
230,103160,Tangier #3,28239278,147
231,144034,Cochabamba #6,28109169,26
232,132239,Guayaquil #2,28016633,63
233,116856,Veracruz #18,27940077,140
234,87314,Halle (Saale) #5,27927680,82
235,101154,Athens #9,27918900,85
236,88327,Brussels #4,27833244,21
237,95996,Bilbao #9,27759841,209
238,90884,Paris #6,27745626,75
239,93961,Genève #9,27731564,215
240,131726,Portoviejo #1,27620044,63
241,90377,Nancy #1,27592958,75
242,94471,Saint-Étienne #3,27592382,75
243,156331,Rosario #7,27501321,10
244,90371,Saint-Quentin-en-Yvelines #1,27500638,75
245,87812,Lille #2,27388308,75
246,121231,Bangkok #1,27314912,220
247,154789,Córdoba #18,27302050,10
248,104695,Rabat #1,27300496,147
249,93448,Genève #6,27283857,215
250,105206,Casablanca #9,27237003,147
251,116119,Thanh Hóa #2,27159209,242
252,175276,Stanley #309,27076731,71
253,114799,León de los Aldama #1,26972490,140
254,87817,Köln #3,26951901,82
255,86292,Berlin #10,26929534,82
256,89869,Stuttgart #3,26925209,82
257,116120,Haiphong #2,26921018,242
258,89868,Karlsruhe #4,26906643,82
259,88324,Lille #3,26892877,75
260,81797,Krasnoyarsk #83,26689353,181
261,139412,Huancayo #9,26667207,172
262,159896,Talcahuano #511,26623027,44
263,119427,San Pedro Sula #1,26618765,97
264,83319,Novosibirsk #79,26594089,181
265,29309,Yellowknife #2853,26559041,40
266,125593,Cúcuta #5,26492626,48
267,115313,Santiago de Querétaro #3,26485522,140
268,86812,Łódź #6,26477545,175
269,106304,Najaf #1,26472901,104
270,157339,Valparaíso #68,26461575,44
271,119934,Quetzaltenango #1,26455497,90
272,154296,Porto Alegre #5,26438396,31
273,157356,José C. Paz #4,26431617,10
274,108643,Hermosillo #22,26429042,140
275,157851,Rancagua #1,26414338,44
276,106291,Amman #1,26374310,112
277,92426,Lausanne #1,26374259,215
278,120962,San Salvador #1,26347651,65
279,98556,Ciudad Lineal #2,26332750,209
280,160943,Mar del Plata #14,26327105,10
281,80727,Yekaterinburg #11,26313525,181
282,147651,Nova Iguaçu #1,26283877,31
283,82231,Lyubertsy #1,26270546,181
284,105279,Baghdad #1,26079182,104
285,138421,Sinop #32,25977344,31
286,97539,Barcelona #1,25972103,209
287,130452,Singapore #1,25951997,199
288,161231,Melbourne #17,25846302,13
289,140436,Huancayo #18,25722100,172
290,140954,Cusco #17,25689963,172
291,116854,Puebla #3,25682321,140
292,143520,Oruro #5,25628588,26
293,98089,Bağcılar #1,25624595,230
294,135576,Jakarta #1,25608586,102
295,119936,Guatemala City #1,25583988,90
296,123285,Takeo #1,25529644,38
297,94748,Anchorage #9988,25520641,235
298,92427,Bern #1,25518236,215
299,105320,Rawalpindi #1,25496404,166
300,148157,Campinas #1,25486431,31
301,100096,Valencia #9,25430875,209
302,157655,Sydney #18,25380504,13
303,95998,Pamplona #1,25316232,209
304,158383,Montevideo #3,25260034,237
305,157871,La Plata #1,25180561,10
306,86287,Hannover #3,25167218,82
307,91961,Rostov-na-Donu #4,25139690,181
308,120961,Santa Ana #2,25110788,65
309,116343,Veracruz #13,25103261,140
310,93966,Milan #3,25087568,108
311,130195,Pasto #5,25052199,48
312,89345,Rouen #5,24991730,75
313,88348,Kraków #1,24991704,175
314,142524,Brasília #2,24964699,31
315,135823,Chiclayo #11,24961524,172
316,149667,Salta #9,24961196,10
317,90380,Karlsruhe #5,24953485,82
318,86291,Berlin #9,24952423,82
319,94494,Belgrade #4,24935474,196
320,89357,Stuttgart #1,24868194,82
321,115329,Mérida #56,24790123,140
322,121990,Managua #4,24772815,156
323,116855,Veracruz #17,24763232,140
324,86280,Amsterdam #4,24751413,153
325,102838,Daejeon #2,24646831,207
326,90891,Strasbourg #4,24594618,75
327,87910,Astana #27,24586570,113
328,136606,Depok #3,24530543,102
329,140490,Salvador #2,24356676,31
330,101819,Pohang #1,24352663,207
331,91442,Zaporizhzhya #1,24318028,232
332,105591,Dallas #1,24310434,235
333,119194,Huế #7,24273902,242
334,114798,Zapopan #4,24228642,140
335,87297,London #3,24228510,234
336,115095,Bắc Giang #1,24184505,242
337,175277,Stanley #310,24179510,71
338,91918,Sankt Gallen #2,24174408,215
339,90418,Dnipro #2,24134792,232
340,93446,Saint-Étienne #1,24126836,75
341,84733,Manchester #1,24115773,234
342,100083,Lisbon #1,24110660,176
343,120219,Quảng Ngãi #6,24048458,242
344,104256,Kirkuk #4,24046366,104
345,128659,Cali #3,24024045,48
346,144038,Santa Cruz de la Sierra #24,23963777,26
347,90905,Bratislava #2,23949384,201
348,99631,Ankara #6,23907656,230
349,86318,Homyel' #17,23905852,20
350,81215,Nizhniy Novgorod #53,23863418,181
351,146114,Betim #3,23854931,31
352,109162,Chihuahua #10,23848319,140
353,88844,Wiesbaden #5,23847438,82
354,85779,Berlin #6,23830116,82
355,82776,Chelyabinsk #7,23793346,181
356,103878,Shizuoka #2,23762060,110
357,89862,Marne La Vallée #4,23743740,75
358,150707,Foz do Iguaçu #2,23688227,31
359,89360,Fürth #1,23678094,82
360,86279,Amsterdam #3,23634806,153
361,84750,Hamburg #4,23594881,82
362,112557,Taipei #2,23580223,217
363,87823,Erfurt #3,23397164,82
364,87838,Radom #4,23358828,175
365,124310,Rạch Giá #4,23346376,242
366,94464,Bordeaux #10,23333831,75
367,153272,Caxias do Sul #7,23309229,31
368,107826,Beersheba #1,23303733,107
369,127126,Ibagué #1,23300441,48
370,148164,Itaboraí #2,23288336,31
371,102856,Utsunomiya #3,23268920,110
372,114293,Tampico #2,23253902,140
373,102195,Adana #5,23231492,230
374,81717,Khimki #2,23218404,181
375,87828,Dresden #6,23132455,82
376,117143,Vinh #1,23084803,242
377,94513,Sevastopol #4,23071120,232
378,89856,Caen #4,23002321,75
379,139925,Huancayo #15,22914216,172
380,88884,Kharkiv #4,22886962,232
381,146077,Iquique #10,22857951,44
382,104384,Himeji #3,22843680,110
383,76075,Saint Petersburg #17,22817917,181
384,116341,Poza Rica de Hidalgo #5,22792936,140
385,101178,Diyarbakır #4,22779519,230
386,86797,Hannover #4,22719402,82
387,158894,La Plata #3,22715928,10
388,124822,Cà Mau #2,22672413,242
389,98456,Queens #1,22631376,235
390,69303,Nuuk #75,22614322,86
391,100275,Pyongyang #1,22590301,161
392,157852,Rancagua #2,22574059,44
393,104388,Hamamatsu #2,22570874,110
394,161433,Temuco #8,22530746,44
395,131729,Ambato #2,22476444,63
396,88347,Katowice #1,22469252,175
397,144540,Tacna #11,22343479,172
398,105402,Fukuoka #4,22333536,110
399,128152,Villavicencio #3,22330195,48
400,90892,Karlsruhe #6,22296924,82
401,98050,Lleida #5,22284261,209
402,114287,Aguascalientes #2,22267452,140
403,158372,Santa Rosa #1,22218595,10
404,111217,Saltillo #2,22212159,140
405,123041,Caracas #1,22204278,241
406,120448,Villa Nueva #2,22195712,90
407,87827,Dresden #5,22153395,82
408,160410,Los Ángeles #1,22148717,44
409,89356,Karlsruhe #2,22130157,82
410,86284,Bremen #7,22115389,82
411,86286,Hannover #2,22091547,82
412,151227,Joinville #4,22046524,31
413,108152,Houston #5,21999668,235
414,146258,Port Louis #9,21995043,138
415,175262,Río Gallegos #63,21991308,10
416,114797,Zapopan #3,21966162,140
417,99750,Beijing #2,21966056,45
418,114805,Tampico #3,21948175,140
419,85758,Birmingham #1,21935553,234
420,147650,Juiz de Fora #5,21922065,31
421,128151,Villavicencio #2,21916159,48
422,118391,Oaxaca #7,21894039,140
423,148668,Itapetininga #2,21864784,31
424,105778,Haifa #5,21858259,107
425,83739,Gdańsk #3,21776008,175
426,89866,Saarbrücken #2,21765777,82
427,117890,Belize City #1,21764938,22
428,111731,Reynosa #6,21741772,140
429,116337,Morelia #3,21734518,140
430,92938,Genève #5,21637990,215
431,138898,Huacho #4,21628119,172
432,96542,Pristina #2,21617330,116
433,175278,Stanley #311,21565307,71
434,131216,Quito #3,21563874,63
435,116335,Uruapan #2,21476709,140
436,106103,Dallas #2,21447220,235
437,90373,Marne La Vallée #5,21436948,75
438,95495,Marseille #3,21411152,75
439,158384,Montevideo #4,21367770,237
440,123798,Rạch Giá #2,21366392,242
441,83729,Schwerin #1,21340338,82
442,96510,Pamplona #3,21335794,209
443,81658,Glasgow #35,21312412,234
444,90874,Plymouth #33,21280576,234
445,83280,Ufa #21,21258305,181
446,92972,Odesa #9,21252235,232
447,155295,San Juan #7,21246958,10
448,91403,Freiburg #1,21244212,82
449,108153,Houston #6,21231092,235
450,96010,Nice #3,21222835,75
451,89348,Paris #2,21218548,75
452,115823,Irapuato #1,21193496,140
453,90379,Strasbourg #2,21185065,75
454,138420,Sinop #31,21172731,31
455,95515,Sarajevo #4,21142380,28
456,111221,Reynosa #5,21124805,140
457,125592,Bucaramanga #2,21102286,48
458,38596,Ilulissat #2242,21082540,86
459,97012,Braga #1,21063489,176
460,91903,Nantes #10,21040843,75
461,156318,Mendoza #3,21017084,10
462,93445,Clermont-Ferrand #7,21004403,75
463,158380,Merlo #5,21001416,10
464,93778,Portland #2,20983395,235
465,100596,Lisbon #4,20945706,176
466,87814,Brussels #1,20940595,21
467,88864,Rzeszów #2,20913238,175
468,90381,Stuttgart #6,20902376,82
469,86297,Poznań #12,20892662,175
470,86794,Mülheim #1,20883989,82
471,116342,Xalapa de Enríquez #3,20869339,140
472,158875,Talca #6,20844387,44
473,117405,Santo Domingo #1,20798020,62
474,99579,Toledo #2,20788335,209
475,95992,Oviedo #35,20768731,209
476,106410,Nanjing #4,20765607,45
477,95491,Toulouse #12,20762800,75
478,116631,Thanh Hóa #5,20753302,242
479,81206,Khimki #1,20752735,181
480,152229,Santiago del Estero #10,20717998,10
481,95989,Ourense #1,20680546,209
482,80163,Riga #3,20660519,120
483,161946,Temuco #14,20644422,44
484,103352,Ulsan #1,20638774,207
485,105747,Tripoli #9,20534970,124
486,160408,Concepción #1,20511591,44
487,101814,Wŏnju #2,20500578,207
488,95997,Bilbao #10,20455379,209
489,92937,Genève #4,20452203,215
490,149668,Salta #10,20423776,10
491,115311,León de los Aldama #3,20416789,140
492,86796,Münster #5,20363295,82
493,99442,Wichita #4,20349896,235
494,143006,Puno #13,20334793,172
495,87824,Erfurt #4,20327051,82
496,89349,Marne La Vallée #1,20318029,75
497,98914,Provo #5,20285701,235
498,115824,Morelia #1,20268362,140
499,109196,Orlando #3,20235091,235
500,97535,Zaragoza #7,20226320,209
501,86840,Voronezh #5,20216560,181
502,97411,Chicago #6,20205682,235
503,94520,Krasnodar #11,20198232,181
504,87328,Lublin #6,20197099,175
505,143522,Cochabamba #5,20163328,26
506,140435,Callao #11,20154797,172
507,96066,Grozny #9,20147854,181
508,91219,Bellevue #1,20138422,235
509,163480,Osorno #13,20098567,44
510,115314,Santiago de Querétaro #4,20095677,140
511,93449,Genève #7,20094456,215
512,122776,Biên Hòa #1,20060379,242
513,90896,Munich #3,20058575,82
514,125082,Cúcuta #4,20025929,48
515,157341,Puente Alto #3,20016313,44
516,89346,Rouen #6,20005772,75
517,133834,Fortaleza #134,19994899,31
518,87825,Halle (Saale) #6,19986320,82
519,130705,Quito #2,19951336,63
520,89858,Rouen #8,19946591,75
521,86792,Utrecht #1,19941996,153
522,103881,Ichihara #2,19921145,110
523,93454,Monza #1,19904164,108
524,86317,Homyel' #16,19884708,20
525,103233,As Sulaymānīyah #2,19878529,104
526,121242,Buôn Ma Thuột #2,19873166,242
527,108333,Cairo #1,19852013,64
528,119935,Mixco #1,19846182,90
529,90882,Le Mans #3,19842599,75
530,115233,Honolulu #2102,19837423,235
531,124311,Sóc Trăng #1,19835759,242
532,123287,Tân An #1,19801557,242
533,103231,Erbil #4,19780390,104
534,153785,Viamão #1,19775754,31
535,105268,Damascus #2,19772447,216
536,156843,San Nicolás de los Arroyos #2,19770036,10
537,158874,Talca #5,19641169,44
538,114795,Tepic #4,19594004,140
539,99114,Bursa #4,19584308,230
540,96906,Detroit #1,19567789,235
541,85261,Bremen #3,19566218,82
542,96500,Santiago de Compostela #123,19553780,209
543,93965,Milan #2,19510482,108
544,98147,Tashkent #5,19491450,238
545,100089,Córdoba #1,19475661,209
546,91904,Angers #3,19447790,75
547,91440,Kryvyy Rih #8,19442001,232
548,100607,Murcia #2,19428979,209
549,76588,Saint Petersburg #22,19328250,181
550,152251,Florianópolis #12,19325192,31
551,91406,Sankt Gallen #1,19317769,215
552,87833,Wrocław #9,19317192,175
553,95376,Toronto #2,19306602,40
554,89354,Saarbrücken #1,19286404,82
555,91388,Nantes #1,19282523,75
556,153783,Porto Alegre #1,19268050,31
557,88862,Tarnów #1,19259967,175
558,93463,Zagreb #2,19253495,53
559,86288,Magdeburg #6,19248700,82
560,156826,Valparaíso #62,19203519,44
561,124041,San José #3,19192177,52
562,85245,Stoke-on-Trent #1,19175195,234
563,159386,Chillán #1,19161449,44
564,97019,Burgos #2,19113485,209
565,94332,Minneapolis #30,19099564,235
566,122777,Biên Hòa #2,19098611,242
567,104387,Toyohashi #1,19068068,110
568,86285,Bremen #8,19055861,82
569,88333,Wiesbaden #4,19053075,82
570,86793,Eindhoven #1,19041967,153
571,90934,Donetsk #2,19009947,232
572,120236,Caloocan City #1,18964782,173
573,89372,Kraków #5,18953516,175
574,103743,Kirkuk #1,18946709,104
575,93960,Lyon #7,18922466,75
576,91914,Besançon #4,18909120,75
577,76068,Helsinki #7,18903037,74
578,103241,Tehran #3,18878624,103
579,99068,Madrid #5,18873825,209
580,131727,Portoviejo #2,18866734,63
581,103863,Changwon #1,18861741,207
582,91913,Besançon #3,18844091,75
583,101302,Chuncheon #1,18826041,207
584,93848,Montréal #3,18814863,40
585,149183,Santos #2,18802912,31
586,98603,Adapazarı #7,18791548,230
587,91932,Budapest #6,18771721,99
588,90930,Dnipro #4,18762779,232
589,87308,Hamm #1,18752739,82
590,160409,Concepción #2,18738786,44
591,87310,Kassel #2,18708639,82
592,103349,Jeonju #1,18697885,207
593,107313,Arīsh #3,18684850,64
594,101300,Incheon #1,18681450,207
595,100600,Sevilla #1,18652378,209
596,156848,Durazno #2,18651656,237
597,101120,Murcia #6,18632603,209
598,119707,Quảng Ngãi #1,18612877,242
599,84776,Minsk #13,18612720,20
600,92415,Nantes #17,18597445,75
601,84219,Blackpool #3,18586356,234
602,152026,Brisbane #5,18574481,13
603,96714,Sapporo #5,18566222,110
604,169113,Coyhaique #69,18554583,44
605,91443,Zaporizhzhya #2,18553146,232
606,151196,Copiapó #17,18552818,44
607,104381,Hiroshima #4,18550815,110
608,99136,Yerevan #2,18543486,11
609,86701,Miquelon #65,18534019,189
610,136090,Bandung #2,18509793,102
611,103242,Tehran #4,18486642,103
612,87813,Gent #2,18479689,21
613,88331,Köln #8,18464549,82
614,89373,Kraków #6,18461660,175
615,126614,Manizales #2,18431734,48
616,121232,Bangkok #2,18429892,220
617,139413,Huancayo #10,18359165,172
618,95494,Montpellier #6,18358528,75
619,99066,Madrid #3,18355038,209
620,86189,Miquelon #60,18353841,189
621,127636,Armenia #1,18320129,48
622,126105,Piedecuesta #1,18302676,48
623,102325,Cheonan #1,18283877,207
624,87362,Saratov #17,18265993,181
625,161618,Tôlanaro #271,18262946,129
626,101458,Sunnyvale #1,18252003,235
627,81722,Vladimir #4,18216427,181
628,150715,Joinville #2,18211002,31
629,115094,Thái Nguyên #1,18205166,242
630,85260,Bremen #2,18201987,82
631,103351,Daegu #3,18196247,207
632,90424,Luhansk #9,18194705,232
633,120237,Quezon City #1,18182877,173
634,85274,Bydgoszcz #4,18172581,175
635,90935,Makiivka #1,18149858,232
636,104372,Mokpo #9,18126355,207
637,115606,Việt Trì #1,18104328,242
638,77092,Tallinn #4,18099937,68
639,85772,Bremen #4,18099477,82
640,87832,Wrocław #8,18095537,175
641,108151,Houston #4,18089558,235
642,85320,Samara #10,18082317,181
643,92462,Mykolayiv #3,18076272,232
644,89682,Vancouver #215,18054656,40
645,87292,Bristol #3,18037022,234
646,90370,Rouen #10,18003913,75
647,87304,Eindhoven #2,17999341,153
648,155822,Paysandú #2,17975397,237
649,90883,Saint-Quentin-en-Yvelines #2,17960714,75
650,83230,Kaliningrad #12,17958078,181
651,122778,Phan Thiết #1,17944234,242
652,148160,Taubaté #1,17932360,31
653,111246,Miami #1,17879662,235
654,84734,Sheffield #1,17874680,234
655,107437,Shanghai #8,17826344,45
656,90885,Marne La Vallée #7,17818254,75
657,148161,Angra dos Reis #1,17812877,31
658,115000,Jeddah #12,17780007,194
659,90903,Vienna #3,17755672,14
660,160921,Temuco #3,17751407,44
661,102139,Málaga #4,17739614,209
662,96619,Bishkek #31,17734152,118
663,91905,Le Mans #5,17730801,75
664,151725,Corrientes #2,17719338,10
665,100947,Oakland #1,17697502,235
666,93439,Nantes #28,17674631,75
667,86282,Enschede #2,17673372,153
668,98077,Tirana #4,17667368,2
669,87836,Łódź #12,17650886,175
670,85247,Nottingham #1,17634612,234
671,87320,Wrocław #4,17613691,175
672,148675,Rio de Janeiro #3,17581421,31
673,84732,Liverpool #1,17569226,234
674,87293,Bristol #4,17552118,234
675,147139,Juiz de Fora #3,17527390,31
676,131218,Quito #5,17527246,63
677,31010,Longyearbyen #2301,17519862,213
678,109802,Las Palmas de Gran Canaria #19,17504870,209
679,136609,Surabaya #15,17502021,102
680,133264,Cuenca #3,17495390,63
681,99628,Eskişehir #5,17491506,230
682,91405,Zürich #2,17483801,215
683,76048,Oslo #4,17482415,164
684,123035,Maracaibo #2,17472178,241
685,144541,Tacna #12,17465302,172
686,103861,Gwangju #1,17447767,207
687,175275,Stanley #308,17444539,71
688,103876,Hamamatsu #1,17435514,110
689,98548,Porto #5,17433320,176
690,150708,Foz do Iguaçu #3,17423090,31
691,96580,Makhachkala #14,17394318,181
692,136091,Cirebon #2,17384327,102
693,123528,Alajuela #3,17289570,52
694,162456,Valdivia #162,17287408,44
695,157467,Cape Town #282,17260156,205
696,120449,Santa Ana #1,17255953,65
697,108338,Aqaba #1,17246045,112
698,123797,Rạch Giá #1,17241599,242
699,120447,Villa Nueva #1,17235694,90
700,144035,Sacaba #4,17223120,26
701,151740,Florianópolis #6,17218788,31
702,154267,Coquimbo #171,17217840,44
703,83236,Vilnius #5,17210518,126
704,102206,Mosul #1,17199898,104
705,90901,Linz #6,17174490,14
706,144037,Santa Cruz de la Sierra #23,17152352,26
707,31009,Longyearbyen #2300,17130580,213
708,102150,Tizi Ouzou #3,17114200,3
709,80222,Tyumen #73,17047115,181
710,160942,Mar del Plata #13,17028839,10
711,88865,Lviv #7,17023913,232
712,86702,Miquelon #66,17003342,189
713,158362,Talca #3,17001816,44
714,128913,Kuala Lumpur #1,17001061,131
715,130704,Quito #1,16963425,63
716,131772,Belém #2,16938277,31
717,135577,Jakarta #2,16937903,102
718,95014,Bucharest #4,16934220,180
719,120228,Wanning #35,16907515,45
720,144551,Santa Cruz de la Sierra #33,16904947,26
721,101159,Karabağlar #3,16883198,230
722,88328,Liège #1,16879118,21
723,128661,Neiva #1,16873457,48
724,86863,Orenburg #17,16855822,181
725,174765,Stanley #286,16851044,71
726,146113,Betim #2,16808751,31
727,153271,Caxias do Sul #6,16803661,31
728,29310,Yellowknife #2854,16800532,40
